"REF_DATE","GEO","DGUID","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-04","British Columbia and territories","","Architectural and landscape architectural services","2018=100","390","units","0","v1064338912","6.2","112.7","","","","1"
"2021-04","British Columbia and territories","","Engineering services","2018=100","390","units","0","v1064338918","6.3","113.6","","","","1"
"2021-04","British Columbia and territories","","Surveying and mapping services","2018=100","390","units","0","v1064338924","6.4","108.1","","","","1"
"2021-07","Canada","2016A000011124","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338901","1.1","106.3","","","","1"
"2021-07","Canada","2016A000011124","Architectural and landscape architectural services","2018=100","390","units","0","v1064338907","1.2","106.8","","","","1"
"2021-07","Canada","2016A000011124","Engineering services","2018=100","390","units","0","v1064338913","1.3","106.4","","","","1"
"2021-07","Canada","2016A000011124","Surveying and mapping services","2018=100","390","units","0","v1064338919","1.4","102.4","","","","1"
"2021-07","Atlantic Region","2016A00011","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338902","2.1","102.9","","","","1"
"2021-07","Atlantic Region","2016A00011","Architectural and landscape architectural services","2018=100","390","units","0","v1064338908","2.2","119.4","","","","1"
"2021-07","Atlantic Region","2016A00011","Engineering services","2018=100","390","units","0","v1064338914","2.3","102.1","","","","1"
"2021-07","Atlantic Region","2016A00011","Surveying and mapping services","2018=100","390","units","0","v1064338920","2.4","101.9","","","","1"
"2021-07","Quebec","2016A000224","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338903","3.1","113.0","","","","1"
"2021-07","Quebec","2016A000224","Architectural and landscape architectural services","2018=100","390","units","0","v1064338909","3.2","103.7","","","","1"
"2021-07","Quebec","2016A000224","Engineering services","2018=100","390","units","0","v1064338915","3.3","113.5","","","","1"
"2021-07","Quebec","2016A000224","Surveying and mapping services","2018=100","390","units","0","v1064338921","3.4","102.2","","","","1"
"2021-07","Ontario","2016A000235","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338904","4.1","106.5","","","","1"
"2021-07","Ontario","2016A000235","Architectural and landscape architectural services","2018=100","390","units","0","v1064338910","4.2","106.4","","","","1"
"2021-07","Ontario","2016A000235","Engineering services","2018=100","390","units","0","v1064338916","4.3","106.7","","","","1"
"2021-07","Ontario","2016A000235","Surveying and mapping services","2018=100","390","units","0","v1064338922","4.4","102.4","","","","1"
"2021-07","Prairie Region","2016A00014","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338905","5.1","103.5","","","","1"
"2021-07","Prairie Region","2016A00014","Architectural and landscape architectural services","2018=100","390","units","0","v1064338911","5.2","103.6","","","","1"
"2021-07","Prairie Region","2016A00014","Engineering services","2018=100","390","units","0","v1064338917","5.3","103.5","","","","1"
"2021-07","Prairie Region","2016A00014","Surveying and mapping services","2018=100","390","units","0","v1064338923","5.4","101.9","","","","1"
"2021-07","British Columbia and territories","","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338906","6.1","113.2","","","","1"
"2021-07","British Columbia and territories","","Architectural and landscape architectural services","2018=100","390","units","0","v1064338912","6.2","112.4","","","","1"
"2021-07","British Columbia and territories","","Engineering services","2018=100","390","units","0","v1064338918","6.3","113.3","","","","1"
"2021-07","British Columbia and territories","","Surveying and mapping services","2018=100","390","units","0","v1064338924","6.4","109.2","","","","1"
"2021-10","Canada","2016A000011124","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338901","1.1","107.0","","","","1"
"2021-10","Canada","2016A000011124","Architectural and landscape architectural services","2018=100","390","units","0","v1064338907","1.2","107.7","","","","1"
"2021-10","Canada","2016A000011124","Engineering services","2018=100","390","units","0","v1064338913","1.3","107.1","","","","1"
"2021-10","Canada","2016A000011124","Surveying and mapping services","2018=100","390","units","0","v1064338919","1.4","102.2","","","","1"
"2021-10","Atlantic Region","2016A00011","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338902","2.1","103.5","","","","1"
"2021-10","Atlantic Region","2016A00011","Architectural and landscape architectural services","2018=100","390","units","0","v1064338908","2.2","119.4","","","","1"
"2021-10","Atlantic Region","2016A00011","Engineering services","2018=100","390","units","0","v1064338914","2.3","102.8","","","","1"
"2021-10","Atlantic Region","2016A00011","Surveying and mapping services","2018=100","390","units","0","v1064338920","2.4","101.9","","","","1"
"2021-10","Quebec","2016A000224","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338903","3.1","115.9","","","","1"
"2021-10","Quebec","2016A000224","Architectural and landscape architectural services","2018=100","390","units","0","v1064338909","3.2","106.0","","","","1"
"2021-10","Quebec","2016A000224","Engineering services","2018=100","390","units","0","v1064338915","3.3","116.5","","","","1"
"2021-10","Quebec","2016A000224","Surveying and mapping services","2018=100","390","units","0","v1064338921","3.4","102.8","","","","1"
"2021-10","Ontario","2016A000235","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338904","4.1","107.6","","","","1"
"2021-10","Ontario","2016A000235","Architectural and landscape architectural services","2018=100","390","units","0","v1064338910","4.2","107.1","","","","1"
"2021-10","Ontario","2016A000235","Engineering services","2018=100","390","units","0","v1064338916","4.3","107.8","","","","1"
"2021-10","Ontario","2016A000235","Surveying and mapping services","2018=100","390","units","0","v1064338922","4.4","102.5","","","","1"
"2021-10","Prairie Region","2016A00014","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338905","5.1","103.5","","","","1"
"2021-10","Prairie Region","2016A00014","Architectural and landscape architectural services","2018=100","390","units","0","v1064338911","5.2","103.6","","","","1"
"2021-10","Prairie Region","2016A00014","Engineering services","2018=100","390","units","0","v1064338917","5.3","103.6","","","","1"
"2021-10","Prairie Region","2016A00014","Surveying and mapping services","2018=100","390","units","0","v1064338923","5.4","101.5","","","","1"
"2021-10","British Columbia and territories","","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338906","6.1","114.1","","","","1"
"2021-10","British Columbia and territories","","Architectural and landscape architectural services","2018=100","390","units","0","v1064338912","6.2","114.8","","","","1"
"2021-10","British Columbia and territories","","Engineering services","2018=100","390","units","0","v1064338918","6.3","114.1","","","","1"
"2021-10","British Columbia and territories","","Surveying and mapping services","2018=100","390","units","0","v1064338924","6.4","111.2","","","","1"
"2022-01","Canada","2016A000011124","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338901","1.1","108.9","","","","1"
"2022-01","Canada","2016A000011124","Architectural and landscape architectural services","2018=100","390","units","0","v1064338907","1.2","108.6","","","","1"
"2022-01","Canada","2016A000011124","Engineering services","2018=100","390","units","0","v1064338913","1.3","109.1","","","","1"
"2022-01","Canada","2016A000011124","Surveying and mapping services","2018=100","390","units","0","v1064338919","1.4","103.3","","","","1"
"2022-01","Atlantic Region","2016A00011","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338902","2.1","106.0","","","","1"
"2022-01","Atlantic Region","2016A00011","Architectural and landscape architectural services","2018=100","390","units","0","v1064338908","2.2","119.9","","","","1"
"2022-01","Atlantic Region","2016A00011","Engineering services","2018=100","390","units","0","v1064338914","2.3","105.4","","","","1"
"2022-01","Atlantic Region","2016A00011","Surveying and mapping services","2018=100","390","units","0","v1064338920","2.4","102.8","","","","1"
"2022-01","Quebec","2016A000224","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338903","3.1","121.3","","","","1"
"2022-01","Quebec","2016A000224","Architectural and landscape architectural services","2018=100","390","units","0","v1064338909","3.2","108.9","","","","1"
"2022-01","Quebec","2016A000224","Engineering services","2018=100","390","units","0","v1064338915","3.3","122.0","","","","1"
"2022-01","Quebec","2016A000224","Surveying and mapping services","2018=100","390","units","0","v1064338921","3.4","106.1","","","","1"
"2022-01","Ontario","2016A000235","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338904","4.1","109.5","","","","1"
"2022-01","Ontario","2016A000235","Architectural and landscape architectural services","2018=100","390","units","0","v1064338910","4.2","107.7","","","","1"
"2022-01","Ontario","2016A000235","Engineering services","2018=100","390","units","0","v1064338916","4.3","109.9","","","","1"
"2022-01","Ontario","2016A000235","Surveying and mapping services","2018=100","390","units","0","v1064338922","4.4","104.4","","","","1"
"2022-01","Prairie Region","2016A00014","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338905","5.1","104.7","","","","1"
"2022-01","Prairie Region","2016A00014","Architectural and landscape architectural services","2018=100","390","units","0","v1064338911","5.2","104.6","","","","1"
"2022-01","Prairie Region","2016A00014","Engineering services","2018=100","390","units","0","v1064338917","5.3","104.8","","","","1"
"2022-01","Prairie Region","2016A00014","Surveying and mapping services","2018=100","390","units","0","v1064338923","5.4","102.4","","","","1"
"2022-01","British Columbia and territories","","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338906","6.1","115.7","","","","1"
"2022-01","British Columbia and territories","","Architectural and landscape architectural services","2018=100","390","units","0","v1064338912","6.2","115.4","","","","1"
"2022-01","British Columbia and territories","","Engineering services","2018=100","390","units","0","v1064338918","6.3","115.8","","","","1"
"2022-01","British Columbia and territories","","Surveying and mapping services","2018=100","390","units","0","v1064338924","6.4","111.5","","","","1"
"2022-04","Canada","2016A000011124","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338901","1.1","110.3","","","","1"
"2022-04","Canada","2016A000011124","Architectural and landscape architectural services","2018=100","390","units","0","v1064338907","1.2","109.3","","","","1"
"2022-04","Canada","2016A000011124","Engineering services","2018=100","390","units","0","v1064338913","1.3","110.6","","","","1"
"2022-04","Canada","2016A000011124","Surveying and mapping services","2018=100","390","units","0","v1064338919","1.4","103.4","","","","1"
"2022-04","Atlantic Region","2016A00011","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338902","2.1","108.2","","","","1"
"2022-04","Atlantic Region","2016A00011","Architectural and landscape architectural services","2018=100","390","units","0","v1064338908","2.2","121.6","","","","1"
"2022-04","Atlantic Region","2016A00011","Engineering services","2018=100","390","units","0","v1064338914","2.3","107.8","","","","1"
"2022-04","Atlantic Region","2016A00011","Surveying and mapping services","2018=100","390","units","0","v1064338920","2.4","102.8","","","","1"
"2022-04","Quebec","2016A000224","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338903","3.1","123.7","","","","1"
"2022-04","Quebec","2016A000224","Architectural and landscape architectural services","2018=100","390","units","0","v1064338909","3.2","108.9","","","","1"
"2022-04","Quebec","2016A000224","Engineering services","2018=100","390","units","0","v1064338915","3.3","124.5","","","","1"
"2022-04","Quebec","2016A000224","Surveying and mapping services","2018=100","390","units","0","v1064338921","3.4","107.3","","","","1"
"2022-04","Ontario","2016A000235","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338904","4.1","110.3","","","","1"
"2022-04","Ontario","2016A000235","Architectural and landscape architectural services","2018=100","390","units","0","v1064338910","4.2","109.0","","","","1"
"2022-04","Ontario","2016A000235","Engineering services","2018=100","390","units","0","v1064338916","4.3","110.6","","","","1"
"2022-04","Ontario","2016A000235","Surveying and mapping services","2018=100","390","units","0","v1064338922","4.4","104.4","","","","1"
"2022-04","Prairie Region","2016A00014","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338905","5.1","105.8","","","","1"
"2022-04","Prairie Region","2016A00014","Architectural and landscape architectural services","2018=100","390","units","0","v1064338911","5.2","104.5","","","","1"
"2022-04","Prairie Region","2016A00014","Engineering services","2018=100","390","units","0","v1064338917","5.3","106.1","","","","1"
"2022-04","Prairie Region","2016A00014","Surveying and mapping services","2018=100","390","units","0","v1064338923","5.4","102.5","","","","1"
"2022-04","British Columbia and territories","","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338906","6.1","118.3","","","","1"
"2022-04","British Columbia and territories","","Architectural and landscape architectural services","2018=100","390","units","0","v1064338912","6.2","115.4","","","","1"
"2022-04","British Columbia and territories","","Engineering services","2018=100","390","units","0","v1064338918","6.3","118.6","","","","1"
"2022-04","British Columbia and territories","","Surveying and mapping services","2018=100","390","units","0","v1064338924","6.4","112.1","","","","1"
"2022-07","Canada","2016A000011124","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338901","1.1","111.2","","","","1"
"2022-07","Canada","2016A000011124","Architectural and landscape architectural services","2018=100","390","units","0","v1064338907","1.2","110.7","","","","1"
"2022-07","Canada","2016A000011124","Engineering services","2018=100","390","units","0","v1064338913","1.3","111.5","","","","1"
"2022-07","Canada","2016A000011124","Surveying and mapping services","2018=100","390","units","0","v1064338919","1.4","103.9","","","","1"
"2022-07","Atlantic Region","2016A00011","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338902","2.1","108.5","","","","1"
"2022-07","Atlantic Region","2016A00011","Architectural and landscape architectural services","2018=100","390","units","0","v1064338908","2.2","126.0","","","","1"
"2022-07","Atlantic Region","2016A00011","Engineering services","2018=100","390","units","0","v1064338914","2.3","107.8","","","","1"
"2022-07","Atlantic Region","2016A00011","Surveying and mapping services","2018=100","390","units","0","v1064338920","2.4","104.0","","","","1"
"2022-07","Quebec","2016A000224","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338903","3.1","125.8","","","","1"
"2022-07","Quebec","2016A000224","Architectural and landscape architectural services","2018=100","390","units","0","v1064338909","3.2","107.8","","","","1"
"2022-07","Quebec","2016A000224","Engineering services","2018=100","390","units","0","v1064338915","3.3","126.8","","","","1"
"2022-07","Quebec","2016A000224","Surveying and mapping services","2018=100","390","units","0","v1064338921","3.4","108.4","","","","1"
"2022-07","Ontario","2016A000235","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338904","4.1","110.9","","","","1"
"2022-07","Ontario","2016A000235","Architectural and landscape architectural services","2018=100","390","units","0","v1064338910","4.2","109.0","","","","1"
"2022-07","Ontario","2016A000235","Engineering services","2018=100","390","units","0","v1064338916","4.3","111.4","","","","1"
"2022-07","Ontario","2016A000235","Surveying and mapping services","2018=100","390","units","0","v1064338922","4.4","104.4","","","","1"
"2022-07","Prairie Region","2016A00014","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338905","5.1","106.6","","","","1"
"2022-07","Prairie Region","2016A00014","Architectural and landscape architectural services","2018=100","390","units","0","v1064338911","5.2","110.1","","","","1"
"2022-07","Prairie Region","2016A00014","Engineering services","2018=100","390","units","0","v1064338917","5.3","106.7","","","","1"
"2022-07","Prairie Region","2016A00014","Surveying and mapping services","2018=100","390","units","0","v1064338923","5.4","103.1","","","","1"
"2022-07","British Columbia and territories","","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338906","6.1","119.4","","","","1"
"2022-07","British Columbia and territories","","Architectural and landscape architectural services","2018=100","390","units","0","v1064338912","6.2","116.1","","","","1"
"2022-07","British Columbia and territories","","Engineering services","2018=100","390","units","0","v1064338918","6.3","119.9","","","","1"
"2022-07","British Columbia and territories","","Surveying and mapping services","2018=100","390","units","0","v1064338924","6.4","112.1","","","","1"
"2022-10","Canada","2016A000011124","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338901","1.1","111.7","","","","1"
"2022-10","Canada","2016A000011124","Architectural and landscape architectural services","2018=100","390","units","0","v1064338907","1.2","111.6","","","","1"
"2022-10","Canada","2016A000011124","Engineering services","2018=100","390","units","0","v1064338913","1.3","112.0","","","","1"
"2022-10","Canada","2016A000011124","Surveying and mapping services","2018=100","390","units","0","v1064338919","1.4","104.3","","","","1"
"2022-10","Atlantic Region","2016A00011","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338902","2.1","109.4","","","","1"
"2022-10","Atlantic Region","2016A00011","Architectural and landscape architectural services","2018=100","390","units","0","v1064338908","2.2","123.6","","","","1"
"2022-10","Atlantic Region","2016A00011","Engineering services","2018=100","390","units","0","v1064338914","2.3","109.3","","","","1"
"2022-10","Atlantic Region","2016A00011","Surveying and mapping services","2018=100","390","units","0","v1064338920","2.4","97.6","","","","1"
"2022-10","Quebec","2016A000224","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338903","3.1","125.6","","","","1"
"2022-10","Quebec","2016A000224","Architectural and landscape architectural services","2018=100","390","units","0","v1064338909","3.2","108.8","","","","1"
"2022-10","Quebec","2016A000224","Engineering services","2018=100","390","units","0","v1064338915","3.3","126.5","","","","1"
"2022-10","Quebec","2016A000224","Surveying and mapping services","2018=100","390","units","0","v1064338921","3.4","108.4","","","","1"
"2022-10","Ontario","2016A000235","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338904","4.1","112.5","","","","1"
"2022-10","Ontario","2016A000235","Architectural and landscape architectural services","2018=100","390","units","0","v1064338910","4.2","108.9","","","","1"
"2022-10","Ontario","2016A000235","Engineering services","2018=100","390","units","0","v1064338916","4.3","113.3","","","","1"
"2022-10","Ontario","2016A000235","Surveying and mapping services","2018=100","390","units","0","v1064338922","4.4","104.6","","","","1"
"2022-10","Prairie Region","2016A00014","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338905","5.1","106.7","","","","1"
"2022-10","Prairie Region","2016A00014","Architectural and landscape architectural services","2018=100","390","units","0","v1064338911","5.2","110.4","","","","1"
"2022-10","Prairie Region","2016A00014","Engineering services","2018=100","390","units","0","v1064338917","5.3","106.7","","","","1"
"2022-10","Prairie Region","2016A00014","Surveying and mapping services","2018=100","390","units","0","v1064338923","5.4","104.1","","","","1"
"2022-10","British Columbia and territories","","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338906","6.1","120.3","","","","1"
"2022-10","British Columbia and territories","","Architectural and landscape architectural services","2018=100","390","units","0","v1064338912","6.2","121.2","","","","1"
"2022-10","British Columbia and territories","","Engineering services","2018=100","390","units","0","v1064338918","6.3","120.3","","","","1"
"2022-10","British Columbia and territories","","Surveying and mapping services","2018=100","390","units","0","v1064338924","6.4","111.6","","","","1"
"2023-01","Canada","2016A000011124","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338901","1.1","114.5","","","","1"
"2023-01","Canada","2016A000011124","Architectural and landscape architectural services","2018=100","390","units","0","v1064338907","1.2","113.3","","","","1"
"2023-01","Canada","2016A000011124","Engineering services","2018=100","390","units","0","v1064338913","1.3","115.0","","","","1"
"2023-01","Canada","2016A000011124","Surveying and mapping services","2018=100","390","units","0","v1064338919","1.4","104.5","","","","1"
"2023-01","Atlantic Region","2016A00011","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338902","2.1","113.1","","","","1"
"2023-01","Atlantic Region","2016A00011","Architectural and landscape architectural services","2018=100","390","units","0","v1064338908","2.2","120.5","","","","1"
"2023-01","Atlantic Region","2016A00011","Engineering services","2018=100","390","units","0","v1064338914","2.3","113.4","","","","1"
"2023-01","Atlantic Region","2016A00011","Surveying and mapping services","2018=100","390","units","0","v1064338920","2.4","100.3","","","","1"
"2023-01","Quebec","2016A000224","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338903","3.1","130.5","","","","1"
"2023-01","Quebec","2016A000224","Architectural and landscape architectural services","2018=100","390","units","0","v1064338909","3.2","110.6","","","","1"
"2023-01","Quebec","2016A000224","Engineering services","2018=100","390","units","0","v1064338915","3.3","131.6","","","","1"
"2023-01","Quebec","2016A000224","Surveying and mapping services","2018=100","390","units","0","v1064338921","3.4","109.5","","","","1"
"2023-01","Ontario","2016A000235","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338904","4.1","115.4","","","","1"
"2023-01","Ontario","2016A000235","Architectural and landscape architectural services","2018=100","390","units","0","v1064338910","4.2","111.0","","","","1"
"2023-01","Ontario","2016A000235","Engineering services","2018=100","390","units","0","v1064338916","4.3","116.4","","","","1"
"2023-01","Ontario","2016A000235","Surveying and mapping services","2018=100","390","units","0","v1064338922","4.4","105.3","","","","1"
"2023-01","Prairie Region","2016A00014","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338905","5.1","109.2","","","","1"
"2023-01","Prairie Region","2016A00014","Architectural and landscape architectural services","2018=100","390","units","0","v1064338911","5.2","112.7","","","","1"
"2023-01","Prairie Region","2016A00014","Engineering services","2018=100","390","units","0","v1064338917","5.3","109.4","","","","1"
"2023-01","Prairie Region","2016A00014","Surveying and mapping services","2018=100","390","units","0","v1064338923","5.4","103.8","","","","1"
"2023-01","British Columbia and territories","","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338906","6.1","121.5","","","","1"
"2023-01","British Columbia and territories","","Architectural and landscape architectural services","2018=100","390","units","0","v1064338912","6.2","122.0","","","","1"
"2023-01","British Columbia and territories","","Engineering services","2018=100","390","units","0","v1064338918","6.3","121.6","","","","1"
"2023-01","British Columbia and territories","","Surveying and mapping services","2018=100","390","units","0","v1064338924","6.4","113.7","","","","1"
"2023-04","Canada","2016A000011124","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338901","1.1","115.2","","","","1"
"2023-04","Canada","2016A000011124","Architectural and landscape architectural services","2018=100","390","units","0","v1064338907","1.2","113.3","","","","1"
"2023-04","Canada","2016A000011124","Engineering services","2018=100","390","units","0","v1064338913","1.3","115.8","","","","1"
"2023-04","Canada","2016A000011124","Surveying and mapping services","2018=100","390","units","0","v1064338919","1.4","105.7","","","","1"
"2023-04","Atlantic Region","2016A00011","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338902","2.1","114.2","","","","1"
"2023-04","Atlantic Region","2016A00011","Architectural and landscape architectural services","2018=100","390","units","0","v1064338908","2.2","120.5","","","","1"
"2023-04","Atlantic Region","2016A00011","Engineering services","2018=100","390","units","0","v1064338914","2.3","114.6","","","","1"
"2023-04","Atlantic Region","2016A00011","Surveying and mapping services","2018=100","390","units","0","v1064338920","2.4","100.5","","","","1"
"2023-04","Quebec","2016A000224","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338903","3.1","130.7","","","","1"
"2023-04","Quebec","2016A000224","Architectural and landscape architectural services","2018=100","390","units","0","v1064338909","3.2","110.6","","","","1"
"2023-04","Quebec","2016A000224","Engineering services","2018=100","390","units","0","v1064338915","3.3","131.8","","","","1"
"2023-04","Quebec","2016A000224","Surveying and mapping services","2018=100","390","units","0","v1064338921","3.4","109.8","","","","1"
"2023-04","Ontario","2016A000235","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338904","4.1","116.2","","","","1"
"2023-04","Ontario","2016A000235","Architectural and landscape architectural services","2018=100","390","units","0","v1064338910","4.2","112.0","","","","1"
"2023-04","Ontario","2016A000235","Engineering services","2018=100","390","units","0","v1064338916","4.3","117.2","","","","1"
"2023-04","Ontario","2016A000235","Surveying and mapping services","2018=100","390","units","0","v1064338922","4.4","105.6","","","","1"
"2023-04","Prairie Region","2016A00014","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338905","5.1","109.9","","","","1"
"2023-04","Prairie Region","2016A00014","Architectural and landscape architectural services","2018=100","390","units","0","v1064338911","5.2","112.3","","","","1"
"2023-04","Prairie Region","2016A00014","Engineering services","2018=100","390","units","0","v1064338917","5.3","110.1","","","","1"
"2023-04","Prairie Region","2016A00014","Surveying and mapping services","2018=100","390","units","0","v1064338923","5.4","105.4","","","","1"
"2023-04","British Columbia and territories","","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338906","6.1","122.6","","","","1"
"2023-04","British Columbia and territories","","Architectural and landscape architectural services","2018=100","390","units","0","v1064338912","6.2","118.9","","","","1"
"2023-04","British Columbia and territories","","Engineering services","2018=100","390","units","0","v1064338918","6.3","123.1","","","","1"
"2023-04","British Columbia and territories","","Surveying and mapping services","2018=100","390","units","0","v1064338924","6.4","113.7","","","","1"
"2023-07","Canada","2016A000011124","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338901","1.1","116.4","","","","1"
"2023-07","Canada","2016A000011124","Architectural and landscape architectural services","2018=100","390","units","0","v1064338907","1.2","113.9","","","","1"
"2023-07","Canada","2016A000011124","Engineering services","2018=100","390","units","0","v1064338913","1.3","117.0","","","","1"
"2023-07","Canada","2016A000011124","Surveying and mapping services","2018=100","390","units","0","v1064338919","1.4","105.6","","","","1"
"2023-07","Atlantic Region","2016A00011","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338902","2.1","114.7","","","","1"
"2023-07","Atlantic Region","2016A00011","Architectural and landscape architectural services","2018=100","390","units","0","v1064338908","2.2","120.5","","","","1"
"2023-07","Atlantic Region","2016A00011","Engineering services","2018=100","390","units","0","v1064338914","2.3","115.1","","","","1"
"2023-07","Atlantic Region","2016A00011","Surveying and mapping services","2018=100","390","units","0","v1064338920","2.4","101.0","","","","1"
"2023-07","Quebec","2016A000224","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338903","3.1","131.4","","","","1"
"2023-07","Quebec","2016A000224","Architectural and landscape architectural services","2018=100","390","units","0","v1064338909","3.2","110.6","","","","1"
"2023-07","Quebec","2016A000224","Engineering services","2018=100","390","units","0","v1064338915","3.3","132.6","","","","1"
"2023-07","Quebec","2016A000224","Surveying and mapping services","2018=100","390","units","0","v1064338921","3.4","109.8","","","","1"
"2023-07","Ontario","2016A000235","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338904","4.1","116.3","","","","1"
"2023-07","Ontario","2016A000235","Architectural and landscape architectural services","2018=100","390","units","0","v1064338910","4.2","112.4","","","","1"
"2023-07","Ontario","2016A000235","Engineering services","2018=100","390","units","0","v1064338916","4.3","117.3","","","","1"
"2023-07","Ontario","2016A000235","Surveying and mapping services","2018=100","390","units","0","v1064338922","4.4","105.9","","","","1"
"2023-07","Prairie Region","2016A00014","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338905","5.1","110.5","","","","1"
"2023-07","Prairie Region","2016A00014","Architectural and landscape architectural services","2018=100","390","units","0","v1064338911","5.2","114.1","","","","1"
"2023-07","Prairie Region","2016A00014","Engineering services","2018=100","390","units","0","v1064338917","5.3","110.7","","","","1"
"2023-07","Prairie Region","2016A00014","Surveying and mapping services","2018=100","390","units","0","v1064338923","5.4","105.2","","","","1"
"2023-07","British Columbia and territories","","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338906","6.1","129.0","","","","1"
"2023-07","British Columbia and territories","","Architectural and landscape architectural services","2018=100","390","units","0","v1064338912","6.2","118.9","","","","1"
"2023-07","British Columbia and territories","","Engineering services","2018=100","390","units","0","v1064338918","6.3","130.2","","","","1"
"2023-07","British Columbia and territories","","Surveying and mapping services","2018=100","390","units","0","v1064338924","6.4","114.1","","","","1"
"2023-10","Canada","2016A000011124","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338901","1.1","116.5","","","","1"
"2023-10","Canada","2016A000011124","Architectural and landscape architectural services","2018=100","390","units","0","v1064338907","1.2","114.9","","","","1"
"2023-10","Canada","2016A000011124","Engineering services","2018=100","390","units","0","v1064338913","1.3","117.1","","","","1"
"2023-10","Canada","2016A000011124","Surveying and mapping services","2018=100","390","units","0","v1064338919","1.4","105.9","","","","1"
"2023-10","Atlantic Region","2016A00011","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338902","2.1","116.0","","","","1"
"2023-10","Atlantic Region","2016A00011","Architectural and landscape architectural services","2018=100","390","units","0","v1064338908","2.2","123.9","","","","1"
"2023-10","Atlantic Region","2016A00011","Engineering services","2018=100","390","units","0","v1064338914","2.3","116.5","","","","1"
"2023-10","Atlantic Region","2016A00011","Surveying and mapping services","2018=100","390","units","0","v1064338920","2.4","101.0","","","","1"
"2023-10","Quebec","2016A000224","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338903","3.1","131.8","","","","1"
"2023-10","Quebec","2016A000224","Architectural and landscape architectural services","2018=100","390","units","0","v1064338909","3.2","110.6","","","","1"
"2023-10","Quebec","2016A000224","Engineering services","2018=100","390","units","0","v1064338915","3.3","133.0","","","","1"
"2023-10","Quebec","2016A000224","Surveying and mapping services","2018=100","390","units","0","v1064338921","3.4","109.8","","","","1"
"2023-10","Ontario","2016A000235","Architectural, engineering and related services price index","2018=100","390","units","0","v1064338904","4.1","116.6","","","","1"
"2023-10","Ontario","2016A000235","Architectural and landscape architectural services","2018=100","390","units","0","v1064338910","4.2","113.3","","","","1"
